"Notes"	"Year"	"Year Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"Missouri"	"29"	"65-74 years"	"65-74"	10070	392855	2563.3
	"2000"	"2000"	"Missouri"	"29"	"75-84 years"	"75-84"	15753	263422	5980.1
	"2000"	"2000"	"Missouri"	"29"	"85+ years"	"85+"	16037	98462	16287.5
	"2000"	"2000"	"Missouri"	"29"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2000"	"2000"	"Montana"	"30"	"< 1 year"	"1"	67	11268	594.6
	"2000"	"2000"	"Montana"	"30"	"1-4 years"	"1-4"	19	44342	42.8 (Unreliable)
	"2000"	"2000"	"Montana"	"30"	"5-9 years"	"5-9"	16	62113	25.8 (Unreliable)
	"2000"	"2000"	"Montana"	"30"	"10-14 years"	"10-14"	23	69323	33.2
	"2000"	"2000"	"Montana"	"30"	"15-19 years"	"15-19"	70	71228	98.3
	"2000"	"2000"	"Montana"	"30"	"20-24 years"	"20-24"	67	58653	114.2
	"2000"	"2000"	"Montana"	"30"	"25-34 years"	"25-34"	127	103298	122.9
	"2000"	"2000"	"Montana"	"30"	"35-44 years"	"35-44"	253	141608	178.7
	"2000"	"2000"	"Montana"	"30"	"45-54 years"	"45-54"	465	134729	345.1
	"2000"	"2000"	"Montana"	"30"	"55-64 years"	"55-64"	778	84948	915.9
	"2000"	"2000"	"Montana"	"30"	"65-74 years"	"65-74"	1416	62376	2270.1
	"2000"	"2000"	"Montana"	"30"	"75-84 years"	"75-84"	2416	43000	5618.6
	"2000"	"2000"	"Montana"	"30"	"85+ years"	"85+"	2379	15309	15539.9
	"2000"	"2000"	"Montana"	"30"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"Nebraska"	"31"	"< 1 year"	"1"	180	24401	737.7
	"2000"	"2000"	"Nebraska"	"31"	"1-4 years"	"1-4"	28	93978	29.8
	"2000"	"2000"	"Nebraska"	"31"	"5-9 years"	"5-9"	22	123522	17.8
	"2000"	"2000"	"Nebraska"	"31"	"10-14 years"	"10-14"	26	129031	20.2
	"2000"	"2000"	"Nebraska"	"31"	"15-19 years"	"15-19"	98	134920	72.6
	"2000"	"2000"	"Nebraska"	"31"	"20-24 years"	"20-24"	96	120661	79.6
	"2000"	"2000"	"Nebraska"	"31"	"25-34 years"	"25-34"	188	222902	84.3
	"2000"	"2000"	"Nebraska"	"31"	"35-44 years"	"35-44"	378	263332	143.5
	"2000"	"2000"	"Nebraska"	"31"	"45-54 years"	"45-54"	759	225296	336.9
	"2000"	"2000"	"Nebraska"	"31"	"55-64 years"	"55-64"	1163	141379	822.6
	"2000"	"2000"	"Nebraska"	"31"	"65-74 years"	"65-74"	2556	115536	2212.3
	"2000"	"2000"	"Nebraska"	"31"	"75-84 years"	"75-84"	4347	82423	5274.0
	"2000"	"2000"	"Nebraska"	"31"	"85+ years"	"85+"	5151	33882	15202.8
	"2000"	"2000"	"Nebraska"	"31"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"Nevada"	"32"	"< 1 year"	"1"	201	29198	688.4
	"2000"	"2000"	"Nevada"	"32"	"1-4 years"	"1-4"	39	116853	33.4
	"2000"	"2000"	"Nevada"	"32"	"5-9 years"	"5-9"	25	149399	16.7
	"2000"	"2000"	"Nevada"	"32"	"10-14 years"	"10-14"	28	139197	20.1
	"2000"	"2000"	"Nevada"	"32"	"15-19 years"	"15-19"	96	127204	75.5
	"2000"	"2000"	"Nevada"	"32"	"20-24 years"	"20-24"	124	130191	95.2
	"2000"	"2000"	"Nevada"	"32"	"25-34 years"	"25-34"	349	306552	113.8
	"2000"	"2000"	"Nevada"	"32"	"35-44 years"	"35-44"	741	321748	230.3
	"2000"	"2000"	"Nevada"	"32"	"45-54 years"	"45-54"	1339	268917	497.9
	"2000"	"2000"	"Nevada"	"32"	"55-64 years"	"55-64"	2130	190131	1120.3
	"2000"	"2000"	"Nevada"	"32"	"65-74 years"	"65-74"	3442	131750	2612.5
	"2000"	"2000"	"Nevada"	"32"	"75-84 years"	"75-84"	4122	70137	5877.1
	"2000"	"2000"	"Nevada"	"32"	"85+ years"	"85+"	2620	16980	15429.9
	"2000"	"2000"	"Nevada"	"32"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2000"	"2000"	"New Hampshire"	"33"	"< 1 year"	"1"	84	14073	596.9
	"2000"	"2000"	"New Hampshire"	"33"	"1-4 years"	"1-4"	11	61723	17.8 (Unreliable)
	"2000"	"2000"	"New Hampshire"	"33"	"5-9 years"	"5-9"	Suppressed	88557	Suppressed
	"2000"	"2000"	"New Hampshire"	"33"	"10-14 years"	"10-14"	16	93257	17.2 (Unreliable)
	"2000"	"2000"	"New Hampshire"	"33"	"15-19 years"	"15-19"	48	86688	55.4
	"2000"	"2000"	"New Hampshire"	"33"	"20-24 years"	"20-24"	41	68811	59.6
	"2000"	"2000"	"New Hampshire"	"33"	"25-34 years"	"25-34"	95	160068	59.3
	"2000"	"2000"	"New Hampshire"	"33"	"35-44 years"	"35-44"	327	221122	147.9
	"2000"	"2000"	"New Hampshire"	"33"	"45-54 years"	"45-54"	602	183911	327.3
	"2000"	"2000"	"New Hampshire"	"33"	"55-64 years"	"55-64"	890	109629	811.8
	"2000"	"2000"	"New Hampshire"	"33"	"65-74 years"	"65-74"	1722	78324	2198.6
	"2000"	"2000"	"New Hampshire"	"33"	"75-84 years"	"75-84"	2925	51411	5689.4
	"2000"	"2000"	"New Hampshire"	"33"	"85+ years"	"85+"	2929	18212	16082.8
	"2000"	"2000"	"New Hampshire"	"33"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"New Jersey"	"34"	"< 1 year"	"1"	733	110320	664.4
	"2000"	"2000"	"New Jersey"	"34"	"1-4 years"	"1-4"	94	453494	20.7
	"2000"	"2000"	"New Jersey"	"34"	"5-9 years"	"5-9"	68	604538	11.2
	"2000"	"2000"	"New Jersey"	"34"	"10-14 years"	"10-14"	87	590594	14.7
	"2000"	"2000"	"New Jersey"	"34"	"15-19 years"	"15-19"	253	525298	48.2
	"2000"	"2000"	"New Jersey"	"34"	"20-24 years"	"20-24"	395	480059	82.3
	"2000"	"2000"	"New Jersey"	"34"	"25-34 years"	"25-34"	1158	1189008	97.4
	"2000"	"2000"	"New Jersey"	"34"	"35-44 years"	"35-44"	2693	1435075	187.7
	"2000"	"2000"	"New Jersey"	"34"	"45-54 years"	"45-54"	4648	1158869	401.1
	"2000"	"2000"	"New Jersey"	"34"	"55-64 years"	"55-64"	6927	753982	918.7
	"2000"	"2000"	"New Jersey"	"34"	"65-74 years"	"65-74"	13478	574659	2345.4
	"2000"	"2000"	"New Jersey"	"34"	"75-84 years"	"75-84"	22743	402459	5651.0
	"2000"	"2000"	"New Jersey"	"34"	"85+ years"	"85+"	21506	135995	15813.8
	"2000"	"2000"	"New Jersey"	"34"	"Not Stated"	"NS"	17	Not Applicable	Not Applicable
	"2000"	"2000"	"New Mexico"	"35"	"< 1 year"	"1"	180	26615	676.3
	"2000"	"2000"	"New Mexico"	"35"	"1-4 years"	"1-4"	31	104437	29.7
	"2000"	"2000"	"New Mexico"	"35"	"5-9 years"	"5-9"	19	141336	13.4 (Unreliable)
	"2000"	"2000"	"New Mexico"	"35"	"10-14 years"	"10-14"	30	147335	20.4
	"2000"	"2000"	"New Mexico"	"35"	"15-19 years"	"15-19"	145	145743	99.5
	"2000"	"2000"	"New Mexico"	"35"	"20-24 years"	"20-24"	179	121589	147.2
	"2000"	"2000"	"New Mexico"	"35"	"25-34 years"	"25-34"	324	234099	138.4
	"2000"	"2000"	"New Mexico"	"35"	"35-44 years"	"35-44"	696	281861	246.9
	"2000"	"2000"	"New Mexico"	"35"	"45-54 years"	"45-54"	1016	245499	413.9
	"2000"	"2000"	"New Mexico"	"35"	"55-64 years"	"55-64"	1344	158622	847.3
	"2000"	"2000"	"New Mexico"	"35"	"65-74 years"	"65-74"	2513	117582	2137.2
	"2000"	"2000"	"New Mexico"	"35"	"75-84 years"	"75-84"	3705	71097	5211.2
	"2000"	"2000"	"New Mexico"	"35"	"85+ years"	"85+"	3236	23231	13929.7
	"2000"	"2000"	"New Mexico"	"35"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2000"	"2000"	"New York"	"36"	"< 1 year"	"1"	1656	244234	678.0
	"2000"	"2000"	"New York"	"36"	"1-4 years"	"1-4"	263	995730	26.4
	"2000"	"2000"	"New York"	"36"	"5-9 years"	"5-9"	166	1352038	12.3
	"2000"	"2000"	"New York"	"36"	"10-14 years"	"10-14"	189	1332841	14.2
	"2000"	"2000"	"New York"	"36"	"15-19 years"	"15-19"	603	1287710	46.8
	"2000"	"2000"	"New York"	"36"	"20-24 years"	"20-24"	908	1244539	73.0
	"2000"	"2000"	"New York"	"36"	"25-34 years"	"25-34"	2394	2756997	86.8
	"2000"	"2000"	"New York"	"36"	"35-44 years"	"35-44"	5568	3073750	181.1
	"2000"	"2000"	"New York"	"36"	"45-54 years"	"45-54"	10525	2552602	412.3
	"2000"	"2000"	"New York"	"36"	"55-64 years"	"55-64"	15685	1687820	929.3
	"2000"	"2000"	"New York"	"36"	"65-74 years"	"65-74"	28588	1275977	2240.5
	"2000"	"2000"	"New York"	"36"	"75-84 years"	"75-84"	45640	860774	5302.2
	"2000"	"2000"	"New York"	"36"	"85+ years"	"85+"	45995	311445	14768.3
	"2000"	"2000"	"New York"	"36"	"Not Stated"	"NS"	23	Not Applicable	Not Applicable
	"2000"	"2000"	"North Carolina"	"37"	"< 1 year"	"1"	1038	111319	932.5
	"2000"	"2000"	"North Carolina"	"37"	"1-4 years"	"1-4"	145	429109	33.8
	"2000"	"2000"	"North Carolina"	"37"	"5-9 years"	"5-9"	95	562740	16.9
	"2000"	"2000"	"North Carolina"	"37"	"10-14 years"	"10-14"	132	551743	23.9
	"2000"	"2000"	"North Carolina"	"37"	"15-19 years"	"15-19"	381	540219	70.5
	"2000"	"2000"	"North Carolina"	"37"	"20-24 years"	"20-24"	595	577905	103.0
	"2000"	"2000"	"North Carolina"	"37"	"25-34 years"	"25-34"	1403	1212834	115.7
	"2000"	"2000"	"North Carolina"	"37"	"35-44 years"	"35-44"	2850	1286563	221.5
	"2000"	"2000"	"North Carolina"	"37"	"45-54 years"	"45-54"	5290	1084719	487.7
	"2000"	"2000"	"North Carolina"	"37"	"55-64 years"	"55-64"	8049	723474	1112.5
	"2000"	"2000"	"North Carolina"	"37"	"65-74 years"	"65-74"	14098	533641	2641.9
	"2000"	"2000"	"North Carolina"	"37"	"75-84 years"	"75-84"	20421	329668	6194.4
	"2000"	"2000"	"North Carolina"	"37"	"85+ years"	"85+"	17432	105379	16542.2
	"2000"	"2000"	"North Carolina"	"37"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2000"	"2000"	"North Dakota"	"38"	"< 1 year"	"1"	62	8092	766.2
	"2000"	"2000"	"North Dakota"	"38"	"1-4 years"	"1-4"	Suppressed	31957	Suppressed
	"2000"	"2000"	"North Dakota"	"38"	"5-9 years"	"5-9"	Suppressed	43074	Suppressed
	"2000"	"2000"	"North Dakota"	"38"	"10-14 years"	"10-14"	15	47507	31.6 (Unreliable)
	"2000"	"2000"	"North Dakota"	"38"	"15-19 years"	"15-19"	28	53623	52.2
	"2000"	"2000"	"North Dakota"	"38"	"20-24 years"	"20-24"	42	50605	83.0
	"2000"	"2000"	"North Dakota"	"38"	"25-34 years"	"25-34"	56	76728	73.0
	"2000"	"2000"	"North Dakota"	"38"	"35-44 years"	"35-44"	153	97796	156.4
	"2000"	"2000"	"North Dakota"	"38"	"45-54 years"	"45-54"	260	85209	305.1
	"2000"	"2000"	"North Dakota"	"38"	"55-64 years"	"55-64"	454	53293	851.9
	"2000"	"2000"	"North Dakota"	"38"	"65-74 years"	"65-74"	939	45826	2049.1
	"2000"	"2000"	"North Dakota"	"38"	"75-84 years"	"75-84"	1758	33793	5202.3
	"2000"	"2000"	"North Dakota"	"38"	"85+ years"	"85+"	2081	14697	14159.4
	"2000"	"2000"	"North Dakota"	"38"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"Ohio"	"39"	"< 1 year"	"1"	1187	149087	796.2
	"2000"	"2000"	"Ohio"	"39"	"1-4 years"	"1-4"	199	606690	32.8
	"2000"	"2000"	"Ohio"	"39"	"5-9 years"	"5-9"	135	816817	16.5
	"2000"	"2000"	"Ohio"	"39"	"10-14 years"	"10-14"	191	828335	23.1
	"2000"	"2000"	"Ohio"	"39"	"15-19 years"	"15-19"	472	817084	57.8
	"2000"	"2000"	"Ohio"	"39"	"20-24 years"	"20-24"	585	729000	80.2
	"2000"	"2000"	"Ohio"	"39"	"25-34 years"	"25-34"	1400	1519386	92.1
	"2000"	"2000"	"Ohio"	"39"	"35-44 years"	"35-44"	3474	1804725	192.5
	"2000"	"2000"	"Ohio"	"39"	"45-54 years"	"45-54"	6706	1565941	428.2
	"2000"	"2000"	"Ohio"	"39"	"55-64 years"	"55-64"	10621	1008647	1053.0
	"2000"	"2000"	"Ohio"	"39"	"65-74 years"	"65-74"	20709	790090	2621.1
	"2000"	"2000"	"Ohio"	"39"	"75-84 years"	"75-84"	33196	540613	6140.4
	"2000"	"2000"	"Ohio"	"39"	"85+ years"	"85+"	29249	176725	16550.6
	"2000"	"2000"	"Ohio"	"39"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2000"	"2000"	"Oklahoma"	"40"	"< 1 year"	"1"	425	48058	884.3
	"2000"	"2000"	"Oklahoma"	"40"	"1-4 years"	"1-4"	66	189047	34.9
	"2000"	"2000"	"Oklahoma"	"40"	"5-9 years"	"5-9"	40	244725	16.3
	"2000"	"2000"	"Oklahoma"	"40"	"10-14 years"	"10-14"	64	252262	25.4
	"2000"	"2000"	"Oklahoma"	"40"	"15-19 years"	"15-19"	207	269583	76.8
	"2000"	"2000"	"Oklahoma"	"40"	"20-24 years"	"20-24"	246	247499	99.4
	"2000"	"2000"	"Oklahoma"	"40"	"25-34 years"	"25-34"	545	451383	120.7
	"2000"	"2000"	"Oklahoma"	"40"	"35-44 years"	"35-44"	1352	522923	258.5
	"2000"	"2000"	"Oklahoma"	"40"	"45-54 years"	"45-54"	2261	453374	498.7
	"2000"	"2000"	"Oklahoma"	"40"	"55-64 years"	"55-64"	3822	316154	1208.9
	"2000"	"2000"	"Oklahoma"	"40"	"65-74 years"	"65-74"	6594	242353	2720.8
	"2000"	"2000"	"Oklahoma"	"40"	"75-84 years"	"75-84"	9754	156182	6245.3
	"2000"	"2000"	"Oklahoma"	"40"	"85+ years"	"85+"	9701	57111	16986.2
	"2000"	"2000"	"Oklahoma"	"40"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2000"	"2000"	"Oregon"	"41"	"< 1 year"	"1"	255	44417	574.1
	"2000"	"2000"	"Oregon"	"41"	"1-4 years"	"1-4"	61	178913	34.1
	"2000"	"2000"	"Oregon"	"41"	"5-9 years"	"5-9"	36	234508	15.4
	"2000"	"2000"	"Oregon"	"41"	"10-14 years"	"10-14"	40	242097	16.5
	"2000"	"2000"	"Oregon"	"41"	"15-19 years"	"15-19"	162	244405	66.3
	"2000"	"2000"	"Oregon"	"41"	"20-24 years"	"20-24"	172	230545	74.6
	"2000"	"2000"	"Oregon"	"41"	"25-34 years"	"25-34"	387	470699	82.2
	"2000"	"2000"	"Oregon"	"41"	"35-44 years"	"35-44"	902	526407	171.4
	"2000"	"2000"	"Oregon"	"41"	"45-54 years"	"45-54"	1838	507034	362.5
	"2000"	"2000"	"Oregon"	"41"	"55-64 years"	"55-64"	2697	304311	886.3
	"2000"	"2000"	"Oregon"	"41"	"65-74 years"	"65-74"	5039	219290	2297.9
	"2000"	"2000"	"Oregon"	"41"	"75-84 years"	"75-84"	9116	161365	5649.3
	"2000"	"2000"	"Oregon"	"41"	"85+ years"	"85+"	8846	57408	15409.0
	"2000"	"2000"	"Oregon"	"41"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2000"	"2000"	"Pennsylvania"	"42"	"< 1 year"	"1"	1039	141913	732.1
	"2000"	"2000"	"Pennsylvania"	"42"	"1-4 years"	"1-4"	161	586705	27.4
	"2000"	"2000"	"Pennsylvania"	"42"	"5-9 years"	"5-9"	138	828216	16.7
	"2000"	"2000"	"Pennsylvania"	"42"	"10-14 years"	"10-14"	149	864098	17.2
	"2000"	"2000"	"Pennsylvania"	"42"	"15-19 years"	"15-19"	513	850716	60.3
	"2000"	"2000"	"Pennsylvania"	"42"	"20-24 years"	"20-24"	720	746410	96.5
	"2000"	"2000"	"Pennsylvania"	"42"	"25-34 years"	"25-34"	1659	1560274	106.3
	"2000"	"2000"	"Pennsylvania"	"42"	"35-44 years"	"35-44"	3869	1947694	198.6
	"2000"	"2000"	"Pennsylvania"	"42"	"45-54 years"	"45-54"	7182	1704697	421.3
	"2000"	"2000"	"Pennsylvania"	"42"	"55-64 years"	"55-64"	11493	1131405	1015.8
	"2000"	"2000"	"Pennsylvania"	"42"	"65-74 years"	"65-74"	23534	969168	2428.3
	"2000"	"2000"	"Pennsylvania"	"42"	"75-84 years"	"75-84"	42215	712238	5927.1
	"2000"	"2000"	"Pennsylvania"	"42"	"85+ years"	"85+"	38129	237520	16053.0
	"2000"	"2000"	"Pennsylvania"	"42"	"Not Stated"	"NS"	12	Not Applicable	Not Applicable
	"2000"	"2000"	"Rhode Island"	"44"	"< 1 year"	"1"	79	12233	645.8
	"2000"	"2000"	"Rhode Island"	"44"	"1-4 years"	"1-4"	Suppressed	51680	Suppressed
	"2000"	"2000"	"Rhode Island"	"44"	"5-9 years"	"5-9"	13	71911	18.1 (Unreliable)
	"2000"	"2000"	"Rhode Island"	"44"	"10-14 years"	"10-14"	12	71375	16.8 (Unreliable)
	"2000"	"2000"	"Rhode Island"	"44"	"15-19 years"	"15-19"	39	75447	51.7
	"2000"	"2000"	"Rhode Island"	"44"	"20-24 years"	"20-24"	50	71821	69.6
	"2000"	"2000"	"Rhode Island"	"44"	"25-34 years"	"25-34"	98	140318	69.8
	"2000"	"2000"	"Rhode Island"	"44"	"35-44 years"	"35-44"	309	170298	181.4
	"2000"	"2000"	"Rhode Island"	"44"	"45-54 years"	"45-54"	513	141866	361.6
	"2000"	"2000"	"Rhode Island"	"44"	"55-64 years"	"55-64"	775	88978	871.0
	"2000"	"2000"	"Rhode Island"	"44"	"65-74 years"	"65-74"	1664	73676	2258.5
	"2000"	"2000"	"Rhode Island"	"44"	"75-84 years"	"75-84"	3188	57821	5513.6
	"2000"	"2000"	"Rhode Island"	"44"	"85+ years"	"85+"	3274	20895	15668.8
	"2000"	"2000"	"Rhode Island"	"44"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2000"	"2000"	"South Carolina"	"45"	"< 1 year"	"1"	488	54260	899.4
	"2000"	"2000"	"South Carolina"	"45"	"1-4 years"	"1-4"	76	210891	36.0
	"2000"	"2000"	"South Carolina"	"45"	"5-9 years"	"5-9"	71	285298	24.9
	"2000"	"2000"	"South Carolina"	"45"	"10-14 years"	"10-14"	53	290602	18.2
	"2000"	"2000"	"South Carolina"	"45"	"15-19 years"	"15-19"	255	295495	86.3
	"2000"	"2000"	"South Carolina"	"45"	"20-24 years"	"20-24"	350	282015	124.1
	"2000"	"2000"	"South Carolina"	"45"	"25-34 years"	"25-34"	771	560554	137.5
	"2000"	"2000"	"South Carolina"	"45"	"35-44 years"	"35-44"	1660	624918	265.6
	"2000"	"2000"	"South Carolina"	"45"	"45-54 years"	"45-54"	3113	550068	565.9
	"2000"	"2000"	"South Carolina"	"45"	"55-64 years"	"55-64"	4458	372775	1195.9
	"2000"	"2000"	"South Carolina"	"45"	"65-74 years"	"65-74"	7383	269966	2734.8
	"2000"	"2000"	"South Carolina"	"45"	"75-84 years"	"75-84"	10356	164929	6279.1
	"2000"	"2000"	"South Carolina"	"45"	"85+ years"	"85+"	7900	50241	15724.2
	"2000"	"2000"	"South Carolina"	"45"	"Not Stated"	"NS"	14	Not Applicable	Not Applicable
	"2000"	"2000"	"South Dakota"	"46"	"< 1 year"	"1"	57	10824	526.6
	"2000"	"2000"	"South Dakota"	"46"	"1-4 years"	"1-4"	18	41136	43.8 (Unreliable)
	"2000"	"2000"	"South Dakota"	"46"	"5-9 years"	"5-9"	18	54661	32.9 (Unreliable)
	"2000"	"2000"	"South Dakota"	"46"	"10-14 years"	"10-14"	18	59459	30.3 (Unreliable)
	"2000"	"2000"	"South Dakota"	"46"	"15-19 years"	"15-19"	49	62367	78.6
	"2000"	"2000"	"South Dakota"	"46"	"20-24 years"	"20-24"	50	52969	94.4
	"2000"	"2000"	"South Dakota"	"46"	"25-34 years"	"25-34"	102	90823	112.3
	"2000"	"2000"	"South Dakota"	"46"	"35-44 years"	"35-44"	193	115057	167.7
	"2000"	"2000"	"South Dakota"	"46"	"45-54 years"	"45-54"	359	97423	368.5
	"2000"	"2000"	"South Dakota"	"46"	"55-64 years"	"55-64"	538	62194	865.0
	"2000"	"2000"	"South Dakota"	"46"	"65-74 years"	"65-74"	1163	53025	2193.3
	"2000"	"2000"	"South Dakota"	"46"	"75-84 years"	"75-84"	2001	38847	5151.0
	"2000"	"2000"	"South Dakota"	"46"	"85+ years"	"85+"	2455	16059	15287.4
	"2000"	"2000"	"South Dakota"	"46"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"Tennessee"	"47"	"< 1 year"	"1"	724	75933	953.5
	"2000"	"2000"	"Tennessee"	"47"	"1-4 years"	"1-4"	106	300125	35.3
	"2000"	"2000"	"Tennessee"	"47"	"5-9 years"	"5-9"	75	396051	18.9
	"2000"	"2000"	"Tennessee"	"47"	"10-14 years"	"10-14"	119	395545	30.1
	"2000"	"2000"	"Tennessee"	"47"	"15-19 years"	"15-19"	357	395368	90.3
	"2000"	"2000"	"Tennessee"	"47"	"20-24 years"	"20-24"	503	387228	129.9
	"2000"	"2000"	"Tennessee"	"47"	"25-34 years"	"25-34"	1118	815652	137.1
	"2000"	"2000"	"Tennessee"	"47"	"35-44 years"	"35-44"	2319	901803	257.2
	"2000"	"2000"	"Tennessee"	"47"	"45-54 years"	"45-54"	3999	786076	508.7
	"2000"	"2000"	"Tennessee"	"47"	"55-64 years"	"55-64"	6371	532735	1195.9
	"2000"	"2000"	"Tennessee"	"47"	"65-74 years"	"65-74"	10667	382583	2788.2
	"2000"	"2000"	"Tennessee"	"47"	"75-84 years"	"75-84"	15400	238818	6448.4
	"2000"	"2000"	"Tennessee"	"47"	"85+ years"	"85+"	13487	81366	16575.7
	"2000"	"2000"	"Tennessee"	"47"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2000"	"2000"	"Texas"	"48"	"< 1 year"	"1"	2065	333053	620.0
	"2000"	"2000"	"Texas"	"48"	"1-4 years"	"1-4"	483	1295011	37.3
	"2000"	"2000"	"Texas"	"48"	"5-9 years"	"5-9"	296	1655005	17.9
	"2000"	"2000"	"Texas"	"48"	"10-14 years"	"10-14"	331	1632239	20.3
	"2000"	"2000"	"Texas"	"48"	"15-19 years"	"15-19"	1238	1637039	75.6
	"2000"	"2000"	"Texas"	"48"	"20-24 years"	"20-24"	1509	1541753	97.9
	"2000"	"2000"	"Texas"	"48"	"25-34 years"	"25-34"	3344	3160965	105.8
	"2000"	"2000"	"Texas"	"48"	"35-44 years"	"35-44"	6576	3319954	198.1
	"2000"	"2000"	"Texas"	"48"	"45-54 years"	"45-54"	11330	2609010	434.3
	"2000"	"2000"	"Texas"	"48"	"55-64 years"	"55-64"	16394	1596984	1026.6
	"2000"	"2000"	"Texas"	"48"	"65-74 years"	"65-74"	27835	1141793	2437.8
	"2000"	"2000"	"Texas"	"48"	"75-84 years"	"75-84"	40616	691385	5874.6
	"2000"	"2000"	"Texas"	"48"	"85+ years"	"85+"	37887	237629	15943.8
	"2000"	"2000"	"Texas"	"48"	"Not Stated"	"NS"	35	Not Applicable	Not Applicable
	"2000"	"2000"	"Utah"	"49"	"< 1 year"	"1"	248	44867	552.7
	"2000"	"2000"	"Utah"	"49"	"1-4 years"	"1-4"	45	164872	27.3
	"2000"	"2000"	"Utah"	"49"	"5-9 years"	"5-9"	22	193069	11.4
	"2000"	"2000"	"Utah"	"49"	"10-14 years"	"10-14"	41	192266	21.3
	"2000"	"2000"	"Utah"	"49"	"15-19 years"	"15-19"	129	216343	59.6
	"2000"	"2000"	"Utah"	"49"	"20-24 years"	"20-24"	148	225213	65.7
	"2000"	"2000"	"Utah"	"49"	"25-34 years"	"25-34"	288	326954	88.1
	"2000"	"2000"	"Utah"	"49"	"35-44 years"	"35-44"	518	299376	173.0
	"2000"	"2000"	"Utah"	"49"	"45-54 years"	"45-54"	775	237592	326.2
	"2000"	"2000"	"Utah"	"49"	"55-64 years"	"55-64"	1102	142458	773.6
	"2000"	"2000"	"Utah"	"49"	"65-74 years"	"65-74"	1986	101529	1956.1
	"2000"	"2000"	"Utah"	"49"	"75-84 years"	"75-84"	3630	66895	5426.4
	"2000"	"2000"	"Utah"	"49"	"85+ years"	"85+"	3429	21735	15776.4
	"2000"	"2000"	"Utah"	"49"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"2000"	"2000"	"Vermont"	"50"	"< 1 year"	"1"	39	6491	600.8
	"2000"	"2000"	"Vermont"	"50"	"1-4 years"	"1-4"	Suppressed	27674	Suppressed
	"2000"	"2000"	"Vermont"	"50"	"5-9 years"	"5-9"	Suppressed	41125	Suppressed
	"2000"	"2000"	"Vermont"	"50"	"10-14 years"	"10-14"	Suppressed	45461	Suppressed
	"2000"	"2000"	"Vermont"	"50"	"15-19 years"	"15-19"	30	45738	65.6
	"2000"	"2000"	"Vermont"	"50"	"20-24 years"	"20-24"	35	37848	92.5
	"2000"	"2000"	"Vermont"	"50"	"25-34 years"	"25-34"	58	74567	77.8
	"2000"	"2000"	"Vermont"	"50"	"35-44 years"	"35-44"	170	101823	167.0
	"2000"	"2000"	"Vermont"	"50"	"45-54 years"	"45-54"	318	93744	339.2
	"2000"	"2000"	"Vermont"	"50"	"55-64 years"	"55-64"	439	56884	771.7
	"2000"	"2000"	"Vermont"	"50"	"65-74 years"	"65-74"	922	40662	2267.5
	"2000"	"2000"	"Vermont"	"50"	"75-84 years"	"75-84"	1544	26822	5756.5
	"2000"	"2000"	"Vermont"	"50"	"85+ years"	"85+"	1557	9988	15588.7
	"2000"	"2000"	"Vermont"	"50"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"Virginia"	"51"	"< 1 year"	"1"	682	93698	727.9
	"2000"	"2000"	"Virginia"	"51"	"1-4 years"	"1-4"	114	369909	30.8
	"2000"	"2000"	"Virginia"	"51"	"5-9 years"	"5-9"	65	495447	13.1
	"2000"	"2000"	"Virginia"	"51"	"10-14 years"	"10-14"	90	496568	18.1
	"2000"	"2000"	"Virginia"	"51"	"15-19 years"	"15-19"	323	484471	66.7
	"2000"	"2000"	"Virginia"	"51"	"20-24 years"	"20-24"	385	481219	80.0
	"2000"	"2000"	"Virginia"	"51"	"25-34 years"	"25-34"	967	1036415	93.3
	"2000"	"2000"	"Virginia"	"51"	"35-44 years"	"35-44"	2229	1199800	185.8
	"2000"	"2000"	"Virginia"	"51"	"45-54 years"	"45-54"	4008	998350	401.5
	"2000"	"2000"	"Virginia"	"51"	"55-64 years"	"55-64"	6248	631050	990.1
	"2000"	"2000"	"Virginia"	"51"	"65-74 years"	"65-74"	10941	432074	2532.2
	"2000"	"2000"	"Virginia"	"51"	"75-84 years"	"75-84"	16206	272403	5949.3
