"Notes"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"20-24 years"	"20-24"	"Texas"	"48"	1687	1998543	84.4
	"2018"	"2018"	"20-24 years"	"20-24"	"Utah"	"49"	190	260906	72.8
	"2018"	"2018"	"20-24 years"	"20-24"	"Vermont"	"50"	30	46193	64.9
	"2018"	"2018"	"20-24 years"	"20-24"	"Virginia"	"51"	468	578812	80.9
	"2018"	"2018"	"20-24 years"	"20-24"	"Washington"	"53"	382	481263	79.4
	"2018"	"2018"	"20-24 years"	"20-24"	"West Virginia"	"54"	139	113094	122.9
	"2018"	"2018"	"20-24 years"	"20-24"	"Wisconsin"	"55"	303	395921	76.5
	"2018"	"2018"	"20-24 years"	"20-24"	"Wyoming"	"56"	45	37966	118.5
"Total"	"2018"	"2018"	"20-24 years"	"20-24"			19774	21873579	90.4
	"2018"	"2018"	"25-29 years"	"25-29"	"Alabama"	"01"	541	340014	159.1
	"2018"	"2018"	"25-29 years"	"25-29"	"Alaska"	"02"	87	61672	141.1
	"2018"	"2018"	"25-29 years"	"25-29"	"Arizona"	"04"	706	517980	136.3
	"2018"	"2018"	"25-29 years"	"25-29"	"Arkansas"	"05"	276	206497	133.7
	"2018"	"2018"	"25-29 years"	"25-29"	"California"	"06"	2511	3125816	80.3
	"2018"	"2018"	"25-29 years"	"25-29"	"Colorado"	"08"	472	453907	104.0
	"2018"	"2018"	"25-29 years"	"25-29"	"Connecticut"	"09"	250	222923	112.1
	"2018"	"2018"	"25-29 years"	"25-29"	"Delaware"	"10"	119	66980	177.7
	"2018"	"2018"	"25-29 years"	"25-29"	"District of Columbia"	"11"	86	83096	103.5
	"2018"	"2018"	"25-29 years"	"25-29"	"Florida"	"12"	1781	1436477	124.0
	"2018"	"2018"	"25-29 years"	"25-29"	"Georgia"	"13"	904	767745	117.7
	"2018"	"2018"	"25-29 years"	"25-29"	"Hawaii"	"15"	90	103977	86.6
	"2018"	"2018"	"25-29 years"	"25-29"	"Idaho"	"16"	122	119176	102.4
	"2018"	"2018"	"25-29 years"	"25-29"	"Illinois"	"17"	1062	903780	117.5
	"2018"	"2018"	"25-29 years"	"25-29"	"Indiana"	"18"	640	458859	139.5
	"2018"	"2018"	"25-29 years"	"25-29"	"Iowa"	"19"	199	204286	97.4
	"2018"	"2018"	"25-29 years"	"25-29"	"Kansas"	"20"	233	195035	119.5
	"2018"	"2018"	"25-29 years"	"25-29"	"Kentucky"	"21"	470	310326	151.5
	"2018"	"2018"	"25-29 years"	"25-29"	"Louisiana"	"22"	520	343819	151.2
	"2018"	"2018"	"25-29 years"	"25-29"	"Maine"	"23"	114	80641	141.4
	"2018"	"2018"	"25-29 years"	"25-29"	"Maryland"	"24"	628	418434	150.1
	"2018"	"2018"	"25-29 years"	"25-29"	"Massachusetts"	"25"	583	507860	114.8
	"2018"	"2018"	"25-29 years"	"25-29"	"Michigan"	"26"	921	694454	132.6
	"2018"	"2018"	"25-29 years"	"25-29"	"Minnesota"	"27"	332	376534	88.2
	"2018"	"2018"	"25-29 years"	"25-29"	"Mississippi"	"28"	334	209411	159.5
	"2018"	"2018"	"25-29 years"	"25-29"	"Missouri"	"29"	708	426568	166.0
	"2018"	"2018"	"25-29 years"	"25-29"	"Montana"	"30"	102	71120	143.4
	"2018"	"2018"	"25-29 years"	"25-29"	"Nebraska"	"31"	105	128475	81.7
	"2018"	"2018"	"25-29 years"	"25-29"	"Nevada"	"32"	240	227464	105.5
	"2018"	"2018"	"25-29 years"	"25-29"	"New Hampshire"	"33"	117	85844	136.3
	"2018"	"2018"	"25-29 years"	"25-29"	"New Jersey"	"34"	737	583053	126.4
	"2018"	"2018"	"25-29 years"	"25-29"	"New Mexico"	"35"	278	145687	190.8
	"2018"	"2018"	"25-29 years"	"25-29"	"New York"	"36"	1295	1485577	87.2
	"2018"	"2018"	"25-29 years"	"25-29"	"North Carolina"	"37"	946	728562	129.8
	"2018"	"2018"	"25-29 years"	"25-29"	"North Dakota"	"38"	85	61153	139.0
	"2018"	"2018"	"25-29 years"	"25-29"	"Ohio"	"39"	1214	806886	150.5
	"2018"	"2018"	"25-29 years"	"25-29"	"Oklahoma"	"40"	382	280849	136.0
	"2018"	"2018"	"25-29 years"	"25-29"	"Oregon"	"41"	274	302744	90.5
	"2018"	"2018"	"25-29 years"	"25-29"	"Pennsylvania"	"42"	1318	870748	151.4
	"2018"	"2018"	"25-29 years"	"25-29"	"Rhode Island"	"44"	64	76369	83.8
	"2018"	"2018"	"25-29 years"	"25-29"	"South Carolina"	"45"	538	354451	151.8
	"2018"	"2018"	"25-29 years"	"25-29"	"South Dakota"	"46"	79	58754	134.5
	"2018"	"2018"	"25-29 years"	"25-29"	"Tennessee"	"47"	755	492464	153.3
	"2018"	"2018"	"25-29 years"	"25-29"	"Texas"	"48"	2081	2159807	96.4
	"2018"	"2018"	"25-29 years"	"25-29"	"Utah"	"49"	241	247231	97.5
	"2018"	"2018"	"25-29 years"	"25-29"	"Vermont"	"50"	56	37533	149.2
	"2018"	"2018"	"25-29 years"	"25-29"	"Virginia"	"51"	613	604186	101.5
	"2018"	"2018"	"25-29 years"	"25-29"	"Washington"	"53"	518	589604	87.9
	"2018"	"2018"	"25-29 years"	"25-29"	"West Virginia"	"54"	229	113614	201.6
	"2018"	"2018"	"25-29 years"	"25-29"	"Wisconsin"	"55"	458	374435	122.3
	"2018"	"2018"	"25-29 years"	"25-29"	"Wyoming"	"56"	47	38879	120.9
"Total"	"2018"	"2018"	"25-29 years"	"25-29"			27461	23561756	116.5
	"2018"	"2018"	"30-34 years"	"30-34"	"Alabama"	"01"	607	303526	200.0
	"2018"	"2018"	"30-34 years"	"30-34"	"Alaska"	"02"	106	57193	185.3
	"2018"	"2018"	"30-34 years"	"30-34"	"Arizona"	"04"	744	467865	159.0
	"2018"	"2018"	"30-34 years"	"30-34"	"Arkansas"	"05"	344	190091	181.0
	"2018"	"2018"	"30-34 years"	"30-34"	"California"	"06"	2848	2917983	97.6
	"2018"	"2018"	"30-34 years"	"30-34"	"Colorado"	"08"	569	440515	129.2
	"2018"	"2018"	"30-34 years"	"30-34"	"Connecticut"	"09"	305	222467	137.1
	"2018"	"2018"	"30-34 years"	"30-34"	"Delaware"	"10"	116	62083	186.8
	"2018"	"2018"	"30-34 years"	"30-34"	"District of Columbia"	"11"	69	80991	85.2
	"2018"	"2018"	"30-34 years"	"30-34"	"Florida"	"12"	2140	1351778	158.3
	"2018"	"2018"	"30-34 years"	"30-34"	"Georgia"	"13"	1026	705501	145.4
	"2018"	"2018"	"30-34 years"	"30-34"	"Hawaii"	"15"	91	99029	91.9
	"2018"	"2018"	"30-34 years"	"30-34"	"Idaho"	"16"	118	112206	105.2
	"2018"	"2018"	"30-34 years"	"30-34"	"Illinois"	"17"	1135	866001	131.1
	"2018"	"2018"	"30-34 years"	"30-34"	"Indiana"	"18"	690	418579	164.8
	"2018"	"2018"	"30-34 years"	"30-34"	"Iowa"	"19"	211	193429	109.1
	"2018"	"2018"	"30-34 years"	"30-34"	"Kansas"	"20"	252	187849	134.2
	"2018"	"2018"	"30-34 years"	"30-34"	"Kentucky"	"21"	575	274781	209.3
	"2018"	"2018"	"30-34 years"	"30-34"	"Louisiana"	"22"	662	323363	204.7
	"2018"	"2018"	"30-34 years"	"30-34"	"Maine"	"23"	109	79699	136.8
	"2018"	"2018"	"30-34 years"	"30-34"	"Maryland"	"24"	702	416178	168.7
	"2018"	"2018"	"30-34 years"	"30-34"	"Massachusetts"	"25"	713	485053	147.0
	"2018"	"2018"	"30-34 years"	"30-34"	"Michigan"	"26"	1052	602197	174.7
	"2018"	"2018"	"30-34 years"	"30-34"	"Minnesota"	"27"	386	384391	100.4
	"2018"	"2018"	"30-34 years"	"30-34"	"Mississippi"	"28"	383	184895	207.1
	"2018"	"2018"	"30-34 years"	"30-34"	"Missouri"	"29"	730	396937	183.9
	"2018"	"2018"	"30-34 years"	"30-34"	"Montana"	"30"	92	66343	138.7
	"2018"	"2018"	"30-34 years"	"30-34"	"Nebraska"	"31"	139	127248	109.2
	"2018"	"2018"	"30-34 years"	"30-34"	"Nevada"	"32"	290	217908	133.1
	"2018"	"2018"	"30-34 years"	"30-34"	"New Hampshire"	"33"	142	83231	170.6
	"2018"	"2018"	"30-34 years"	"30-34"	"New Jersey"	"34"	873	572786	152.4
	"2018"	"2018"	"30-34 years"	"30-34"	"New Mexico"	"35"	335	138148	242.5
	"2018"	"2018"	"30-34 years"	"30-34"	"New York"	"36"	1391	1393216	99.8
	"2018"	"2018"	"30-34 years"	"30-34"	"North Carolina"	"37"	1103	664586	166.0
	"2018"	"2018"	"30-34 years"	"30-34"	"North Dakota"	"38"	59	53647	110.0
	"2018"	"2018"	"30-34 years"	"30-34"	"Ohio"	"39"	1399	738394	189.5
	"2018"	"2018"	"30-34 years"	"30-34"	"Oklahoma"	"40"	426	262369	162.4
	"2018"	"2018"	"30-34 years"	"30-34"	"Oregon"	"41"	319	293741	108.6
	"2018"	"2018"	"30-34 years"	"30-34"	"Pennsylvania"	"42"	1505	830358	181.2
	"2018"	"2018"	"30-34 years"	"30-34"	"Rhode Island"	"44"	79	69862	113.1
	"2018"	"2018"	"30-34 years"	"30-34"	"South Carolina"	"45"	621	319439	194.4
	"2018"	"2018"	"30-34 years"	"30-34"	"South Dakota"	"46"	91	57341	158.7
	"2018"	"2018"	"30-34 years"	"30-34"	"Tennessee"	"47"	906	438603	206.6
	"2018"	"2018"	"30-34 years"	"30-34"	"Texas"	"48"	2419	2076521	116.5
	"2018"	"2018"	"30-34 years"	"30-34"	"Utah"	"49"	283	217677	130.0
	"2018"	"2018"	"30-34 years"	"30-34"	"Vermont"	"50"	69	36558	188.7
	"2018"	"2018"	"30-34 years"	"30-34"	"Virginia"	"51"	735	586120	125.4
	"2018"	"2018"	"30-34 years"	"30-34"	"Washington"	"53"	576	563753	102.2
	"2018"	"2018"	"30-34 years"	"30-34"	"West Virginia"	"54"	281	101748	276.2
	"2018"	"2018"	"30-34 years"	"30-34"	"Wisconsin"	"55"	515	362942	141.9
	"2018"	"2018"	"30-34 years"	"30-34"	"Wyoming"	"56"	52	38899	133.7
"Total"	"2018"	"2018"	"30-34 years"	"30-34"			31383	22136018	141.8
	"2018"	"2018"	"35-39 years"	"35-39"	"Alabama"	"01"	828	303994	272.4
	"2018"	"2018"	"35-39 years"	"35-39"	"Alaska"	"02"	109	51672	210.9
	"2018"	"2018"	"35-39 years"	"35-39"	"Arizona"	"04"	835	458887	182.0
	"2018"	"2018"	"35-39 years"	"35-39"	"Arkansas"	"05"	467	191673	243.6
	"2018"	"2018"	"35-39 years"	"35-39"	"California"	"06"	3498	2754980	127.0
	"2018"	"2018"	"35-39 years"	"35-39"	"Colorado"	"08"	638	415058	153.7
	"2018"	"2018"	"35-39 years"	"35-39"	"Connecticut"	"09"	338	217876	155.1
	"2018"	"2018"	"35-39 years"	"35-39"	"Delaware"	"10"	152	58850	258.3
	"2018"	"2018"	"35-39 years"	"35-39"	"District of Columbia"	"11"	99	62212	159.1
	"2018"	"2018"	"35-39 years"	"35-39"	"Florida"	"12"	2512	1318582	190.5
	"2018"	"2018"	"35-39 years"	"35-39"	"Georgia"	"13"	1271	705228	180.2
	"2018"	"2018"	"35-39 years"	"35-39"	"Hawaii"	"15"	124	96796	128.1
	"2018"	"2018"	"35-39 years"	"35-39"	"Idaho"	"16"	186	115383	161.2
	"2018"	"2018"	"35-39 years"	"35-39"	"Illinois"	"17"	1348	854521	157.7
	"2018"	"2018"	"35-39 years"	"35-39"	"Indiana"	"18"	902	425918	211.8
	"2018"	"2018"	"35-39 years"	"35-39"	"Iowa"	"19"	251	202104	124.2
	"2018"	"2018"	"35-39 years"	"35-39"	"Kansas"	"20"	330	189972	173.7
	"2018"	"2018"	"35-39 years"	"35-39"	"Kentucky"	"21"	736	283045	260.0
	"2018"	"2018"	"35-39 years"	"35-39"	"Louisiana"	"22"	738	313687	235.3
	"2018"	"2018"	"35-39 years"	"35-39"	"Maine"	"23"	159	78163	203.4
	"2018"	"2018"	"35-39 years"	"35-39"	"Maryland"	"24"	790	407402	193.9
	"2018"	"2018"	"35-39 years"	"35-39"	"Massachusetts"	"25"	683	440081	155.2
	"2018"	"2018"	"35-39 years"	"35-39"	"Michigan"	"26"	1231	599690	205.3
	"2018"	"2018"	"35-39 years"	"35-39"	"Minnesota"	"27"	439	383690	114.4
	"2018"	"2018"	"35-39 years"	"35-39"	"Mississippi"	"28"	514	189869	270.7
	"2018"	"2018"	"35-39 years"	"35-39"	"Missouri"	"29"	916	394342	232.3
	"2018"	"2018"	"35-39 years"	"35-39"	"Montana"	"30"	121	67394	179.5
	"2018"	"2018"	"35-39 years"	"35-39"	"Nebraska"	"31"	178	128339	138.7
	"2018"	"2018"	"35-39 years"	"35-39"	"Nevada"	"32"	383	210838	181.7
	"2018"	"2018"	"35-39 years"	"35-39"	"New Hampshire"	"33"	150	79847	187.9
	"2018"	"2018"	"35-39 years"	"35-39"	"New Jersey"	"34"	962	581487	165.4
	"2018"	"2018"	"35-39 years"	"35-39"	"New Mexico"	"35"	345	133594	258.2
	"2018"	"2018"	"35-39 years"	"35-39"	"New York"	"36"	1666	1273063	130.9
	"2018"	"2018"	"35-39 years"	"35-39"	"North Carolina"	"37"	1282	658604	194.7
	"2018"	"2018"	"35-39 years"	"35-39"	"North Dakota"	"38"	95	49895	190.4
	"2018"	"2018"	"35-39 years"	"35-39"	"Ohio"	"39"	1715	724205	236.8
	"2018"	"2018"	"35-39 years"	"35-39"	"Oklahoma"	"40"	570	261410	218.0
	"2018"	"2018"	"35-39 years"	"35-39"	"Oregon"	"41"	364	294348	123.7
	"2018"	"2018"	"35-39 years"	"35-39"	"Pennsylvania"	"42"	1617	782766	206.6
	"2018"	"2018"	"35-39 years"	"35-39"	"Rhode Island"	"44"	109	65405	166.7
	"2018"	"2018"	"35-39 years"	"35-39"	"South Carolina"	"45"	728	316074	230.3
	"2018"	"2018"	"35-39 years"	"35-39"	"South Dakota"	"46"	81	56007	144.6
	"2018"	"2018"	"35-39 years"	"35-39"	"Tennessee"	"47"	1041	432883	240.5
	"2018"	"2018"	"35-39 years"	"35-39"	"Texas"	"48"	3104	2030827	152.8
	"2018"	"2018"	"35-39 years"	"35-39"	"Utah"	"49"	351	231359	151.7
	"2018"	"2018"	"35-39 years"	"35-39"	"Vermont"	"50"	73	36604	199.4
	"2018"	"2018"	"35-39 years"	"35-39"	"Virginia"	"51"	891	578634	154.0
	"2018"	"2018"	"35-39 years"	"35-39"	"Washington"	"53"	700	536144	130.6
	"2018"	"2018"	"35-39 years"	"35-39"	"West Virginia"	"54"	339	109230	310.4
	"2018"	"2018"	"35-39 years"	"35-39"	"Wisconsin"	"55"	570	371797	153.3
	"2018"	"2018"	"35-39 years"	"35-39"	"Wyoming"	"56"	88	39158	224.7
"Total"	"2018"	"2018"	"35-39 years"	"35-39"			37617	21563587	174.4
	"2018"	"2018"	"40-44 years"	"40-44"	"Alabama"	"01"	992	288308	344.1
	"2018"	"2018"	"40-44 years"	"40-44"	"Alaska"	"02"	97	42978	225.7
	"2018"	"2018"	"40-44 years"	"40-44"	"Arizona"	"04"	885	421544	209.9
	"2018"	"2018"	"40-44 years"	"40-44"	"Arkansas"	"05"	516	176845	291.8
	"2018"	"2018"	"40-44 years"	"40-44"	"California"	"06"	3915	2500691	156.6
	"2018"	"2018"	"40-44 years"	"40-44"	"Colorado"	"08"	692	365021	189.6
	"2018"	"2018"	"40-44 years"	"40-44"	"Connecticut"	"09"	419	205460	203.9
	"2018"	"2018"	"40-44 years"	"40-44"	"Delaware"	"10"	139	52618	264.2
	"2018"	"2018"	"40-44 years"	"40-44"	"District of Columbia"	"11"	100	43462	230.1
	"2018"	"2018"	"40-44 years"	"40-44"	"Florida"	"12"	2845	1250182	227.6
	"2018"	"2018"	"40-44 years"	"40-44"	"Georgia"	"13"	1604	667374	240.3
	"2018"	"2018"	"40-44 years"	"40-44"	"Hawaii"	"15"	139	83714	166.0
	"2018"	"2018"	"40-44 years"	"40-44"	"Idaho"	"16"	186	104646	177.7
	"2018"	"2018"	"40-44 years"	"40-44"	"Illinois"	"17"	1589	785204	202.4
	"2018"	"2018"	"40-44 years"	"40-44"	"Indiana"	"18"	1053	396284	265.7
	"2018"	"2018"	"40-44 years"	"40-44"	"Iowa"	"19"	338	177831	190.1
	"2018"	"2018"	"40-44 years"	"40-44"	"Kansas"	"20"	345	166350	207.4
	"2018"	"2018"	"40-44 years"	"40-44"	"Kentucky"	"21"	899	268904	334.3
	"2018"	"2018"	"40-44 years"	"40-44"	"Louisiana"	"22"	913	269839	338.3
	"2018"	"2018"	"40-44 years"	"40-44"	"Maine"	"23"	165	74220	222.3
	"2018"	"2018"	"40-44 years"	"40-44"	"Maryland"	"24"	825	366399	225.2
	"2018"	"2018"	"40-44 years"	"40-44"	"Massachusetts"	"25"	769	400571	192.0
	"2018"	"2018"	"40-44 years"	"40-44"	"Michigan"	"26"	1435	563499	254.7
	"2018"	"2018"	"40-44 years"	"40-44"	"Minnesota"	"27"	478	326575	146.4
	"2018"	"2018"	"40-44 years"	"40-44"	"Mississippi"	"28"	579	175129	330.6
	"2018"	"2018"	"40-44 years"	"40-44"	"Missouri"	"29"	956	350197	273.0
	"2018"	"2018"	"40-44 years"	"40-44"	"Montana"	"30"	126	59002	213.6
	"2018"	"2018"	"40-44 years"	"40-44"	"Nebraska"	"31"	220	110972	198.2
	"2018"	"2018"	"40-44 years"	"40-44"	"Nevada"	"32"	452	192315	235.0
	"2018"	"2018"	"40-44 years"	"40-44"	"New Hampshire"	"33"	173	74827	231.2
	"2018"	"2018"	"40-44 years"	"40-44"	"New Jersey"	"34"	1059	557813	189.8
	"2018"	"2018"	"40-44 years"	"40-44"	"New Mexico"	"35"	427	117190	364.4
	"2018"	"2018"	"40-44 years"	"40-44"	"New York"	"36"	1968	1158801	169.8
	"2018"	"2018"	"40-44 years"	"40-44"	"North Carolina"	"37"	1503	637301	235.8
	"2018"	"2018"	"40-44 years"	"40-44"	"North Dakota"	"38"	89	40507	219.7
	"2018"	"2018"	"40-44 years"	"40-44"	"Ohio"	"39"	1858	666987	278.6
	"2018"	"2018"	"40-44 years"	"40-44"	"Oklahoma"	"40"	660	228978	288.2
	"2018"	"2018"	"40-44 years"	"40-44"	"Oregon"	"41"	449	265419	169.2
	"2018"	"2018"	"40-44 years"	"40-44"	"Pennsylvania"	"42"	1668	715779	233.0
	"2018"	"2018"	"40-44 years"	"40-44"	"Rhode Island"	"44"	111	58781	188.8
	"2018"	"2018"	"40-44 years"	"40-44"	"South Carolina"	"45"	862	295323	291.9
	"2018"	"2018"	"40-44 years"	"40-44"	"South Dakota"	"46"	106	47902	221.3
	"2018"	"2018"	"40-44 years"	"40-44"	"Tennessee"	"47"	1247	407384	306.1
	"2018"	"2018"	"40-44 years"	"40-44"	"Texas"	"48"	3545	1850945	191.5
	"2018"	"2018"	"40-44 years"	"40-44"	"Utah"	"49"	407	203255	200.2
	"2018"	"2018"	"40-44 years"	"40-44"	"Vermont"	"50"	75	33997	220.6
	"2018"	"2018"	"40-44 years"	"40-44"	"Virginia"	"51"	998	526249	189.6
	"2018"	"2018"	"40-44 years"	"40-44"	"Washington"	"53"	790	466725	169.3
	"2018"	"2018"	"40-44 years"	"40-44"	"West Virginia"	"54"	432	107530	401.7
	"2018"	"2018"	"40-44 years"	"40-44"	"Wisconsin"	"55"	597	332919	179.3
	"2018"	"2018"	"40-44 years"	"40-44"	"Wyoming"	"56"	68	33555	202.7
"Total"	"2018"	"2018"	"40-44 years"	"40-44"			42763	19714301	216.9
	"2018"	"2018"	"45-49 years"	"45-49"	"Alabama"	"01"	1459	312966	466.2
	"2018"	"2018"	"45-49 years"	"45-49"	"Alaska"	"02"	150	43558	344.4
	"2018"	"2018"	"45-49 years"	"45-49"	"Arizona"	"04"	1422	432165	329.0
	"2018"	"2018"	"45-49 years"	"45-49"	"Arkansas"	"05"	811	184172	440.3
	"2018"	"2018"	"45-49 years"	"45-49"	"California"	"06"	6098	2568083	237.5
	"2018"	"2018"	"45-49 years"	"45-49"	"Colorado"	"08"	962	367581	261.7
	"2018"	"2018"	"45-49 years"	"45-49"	"Connecticut"	"09"	641	234976	272.8
	"2018"	"2018"	"45-49 years"	"45-49"	"Delaware"	"10"	189	58432	323.5
	"2018"	"2018"	"45-49 years"	"45-49"	"District of Columbia"	"11"	163	38787	420.2
	"2018"	"2018"	"45-49 years"	"45-49"	"Florida"	"12"	4295	1351855	317.7
	"2018"	"2018"	"45-49 years"	"45-49"	"Georgia"	"13"	2425	718419	337.5
	"2018"	"2018"	"45-49 years"	"45-49"	"Hawaii"	"15"	228	85505	266.7
	"2018"	"2018"	"45-49 years"	"45-49"	"Idaho"	"16"	285	101672	280.3
	"2018"	"2018"	"45-49 years"	"45-49"	"Illinois"	"17"	2367	817893	289.4
	"2018"	"2018"	"45-49 years"	"45-49"	"Indiana"	"18"	1540	419086	367.5
	"2018"	"2018"	"45-49 years"	"45-49"	"Iowa"	"19"	524	182267	287.5
	"2018"	"2018"	"45-49 years"	"45-49"	"Kansas"	"20"	511	166989	306.0
	"2018"	"2018"	"45-49 years"	"45-49"	"Kentucky"	"21"	1362	285632	476.8
	"2018"	"2018"	"45-49 years"	"45-49"	"Louisiana"	"22"	1210	275446	439.3
	"2018"	"2018"	"45-49 years"	"45-49"	"Maine"	"23"	251	85710	292.8
	"2018"	"2018"	"45-49 years"	"45-49"	"Maryland"	"24"	1263	397341	317.9
	"2018"	"2018"	"45-49 years"	"45-49"	"Massachusetts"	"25"	1096	443793	247.0
	"2018"	"2018"	"45-49 years"	"45-49"	"Michigan"	"26"	2212	629912	351.2
	"2018"	"2018"	"45-49 years"	"45-49"	"Minnesota"	"27"	774	336922	229.7
	"2018"	"2018"	"45-49 years"	"45-49"	"Mississippi"	"28"	920	184333	499.1
	"2018"	"2018"	"45-49 years"	"45-49"	"Missouri"	"29"	1443	369939	390.1
	"2018"	"2018"	"45-49 years"	"45-49"	"Montana"	"30"	178	58886	302.3
	"2018"	"2018"	"45-49 years"	"45-49"	"Nebraska"	"31"	328	109690	299.0
	"2018"	"2018"	"45-49 years"	"45-49"	"Nevada"	"32"	648	201625	321.4
	"2018"	"2018"	"45-49 years"	"45-49"	"New Hampshire"	"33"	273	89868	303.8
	"2018"	"2018"	"45-49 years"	"45-49"	"New Jersey"	"34"	1584	602340	263.0
	"2018"	"2018"	"45-49 years"	"45-49"	"New Mexico"	"35"	541	119283	453.5
	"2018"	"2018"	"45-49 years"	"45-49"	"New York"	"36"	3138	1240014	253.1
	"2018"	"2018"	"45-49 years"	"45-49"	"North Carolina"	"37"	2247	697294	322.2
	"2018"	"2018"	"45-49 years"	"45-49"	"North Dakota"	"38"	114	39212	290.7
	"2018"	"2018"	"45-49 years"	"45-49"	"Ohio"	"39"	2822	732526	385.2
	"2018"	"2018"	"45-49 years"	"45-49"	"Oklahoma"	"40"	1044	232318	449.4
	"2018"	"2018"	"45-49 years"	"45-49"	"Oregon"	"41"	728	264308	275.4
	"2018"	"2018"	"45-49 years"	"45-49"	"Pennsylvania"	"42"	2509	797593	314.6
	"2018"	"2018"	"45-49 years"	"45-49"	"Rhode Island"	"44"	179	66143	270.6
	"2018"	"2018"	"45-49 years"	"45-49"	"South Carolina"	"45"	1342	320122	419.2
	"2018"	"2018"	"45-49 years"	"45-49"	"South Dakota"	"46"	160	47241	338.7
	"2018"	"2018"	"45-49 years"	"45-49"	"Tennessee"	"47"	2046	442810	462.0
	"2018"	"2018"	"45-49 years"	"45-49"	"Texas"	"48"	5426	1847367	293.7
	"2018"	"2018"	"45-49 years"	"45-49"	"Utah"	"49"	462	172668	267.6
	"2018"	"2018"	"45-49 years"	"45-49"	"Vermont"	"50"	99	38532	256.9
	"2018"	"2018"	"45-49 years"	"45-49"	"Virginia"	"51"	1534	558081	274.9
	"2018"	"2018"	"45-49 years"	"45-49"	"Washington"	"53"	1162	474408	244.9
	"2018"	"2018"	"45-49 years"	"45-49"	"West Virginia"	"54"	587	116488	503.9
	"2018"	"2018"	"45-49 years"	"45-49"	"Wisconsin"	"55"	1005	352344	285.2
	"2018"	"2018"	"45-49 years"	"45-49"	"Wyoming"	"56"	116	32540	356.5
"Total"	"2018"	"2018"	"45-49 years"	"45-49"			64873	20747135	312.7
	"2018"	"2018"	"50-54 years"	"50-54"	"Alabama"	"01"	2137	314492	679.5
	"2018"	"2018"	"50-54 years"	"50-54"	"Alaska"	"02"	251	44559	563.3
	"2018"	"2018"	"50-54 years"	"50-54"	"Arizona"	"04"	2058	418625	491.6
	"2018"	"2018"	"50-54 years"	"50-54"	"Arkansas"	"05"	1248	184495	676.4
	"2018"	"2018"	"50-54 years"	"50-54"	"California"	"06"	9367	2503891	374.1
	"2018"	"2018"	"50-54 years"	"50-54"	"Colorado"	"08"	1347	342590	393.2
	"2018"	"2018"	"50-54 years"	"50-54"	"Connecticut"	"09"	983	259975	378.1
	"2018"	"2018"	"50-54 years"	"50-54"	"Delaware"	"10"	366	64059	571.3
	"2018"	"2018"	"50-54 years"	"50-54"	"District of Columbia"	"11"	236	36666	643.6
	"2018"	"2018"	"50-54 years"	"50-54"	"Florida"	"12"	6720	1394517	481.9
	"2018"	"2018"	"50-54 years"	"50-54"	"Georgia"	"13"	3606	693019	520.3
	"2018"	"2018"	"50-54 years"	"50-54"	"Hawaii"	"15"	355	85119	417.1
	"2018"	"2018"	"50-54 years"	"50-54"	"Idaho"	"16"	453	98253	461.1
	"2018"	"2018"	"50-54 years"	"50-54"	"Illinois"	"17"	3681	821957	447.8
	"2018"	"2018"	"50-54 years"	"50-54"	"Indiana"	"18"	2360	420738	560.9
	"2018"	"2018"	"50-54 years"	"50-54"	"Iowa"	"19"	851	189064	450.1
	"2018"	"2018"	"50-54 years"	"50-54"	"Kansas"	"20"	810	168948	479.4
	"2018"	"2018"	"50-54 years"	"50-54"	"Kentucky"	"21"	2021	291182	694.1
	"2018"	"2018"	"50-54 years"	"50-54"	"Louisiana"	"22"	1849	287860	642.3
	"2018"	"2018"	"50-54 years"	"50-54"	"Maine"	"23"	469	94463	496.5
	"2018"	"2018"	"50-54 years"	"50-54"	"Maryland"	"24"	2028	421586	481.0
	"2018"	"2018"	"50-54 years"	"50-54"	"Massachusetts"	"25"	1762	477738	368.8
	"2018"	"2018"	"50-54 years"	"50-54"	"Michigan"	"26"	3432	660148	519.9
	"2018"	"2018"	"50-54 years"	"50-54"	"Minnesota"	"27"	1316	354569	371.2
	"2018"	"2018"	"50-54 years"	"50-54"	"Mississippi"	"28"	1367	184460	741.1
	"2018"	"2018"	"50-54 years"	"50-54"	"Missouri"	"29"	2220	381749	581.5
	"2018"	"2018"	"50-54 years"	"50-54"	"Montana"	"30"	290	61392	472.4
	"2018"	"2018"	"50-54 years"	"50-54"	"Nebraska"	"31"	498	110281	451.6
	"2018"	"2018"	"50-54 years"	"50-54"	"Nevada"	"32"	991	193714	511.6
	"2018"	"2018"	"50-54 years"	"50-54"	"New Hampshire"	"33"	446	100374	444.3
	"2018"	"2018"	"50-54 years"	"50-54"	"New Jersey"	"34"	2572	633534	406.0
	"2018"	"2018"	"50-54 years"	"50-54"	"New Mexico"	"35"	741	121582	609.5
	"2018"	"2018"	"50-54 years"	"50-54"	"New York"	"36"	5115	1315115	388.9
	"2018"	"2018"	"50-54 years"	"50-54"	"North Carolina"	"37"	3528	680546	518.4
	"2018"	"2018"	"50-54 years"	"50-54"	"North Dakota"	"38"	185	40793	453.5
	"2018"	"2018"	"50-54 years"	"50-54"	"Ohio"	"39"	4208	752351	559.3
